t,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,AVGO,JPM,V,UNH,XOM,JNJ,WMT,MA,PG,HD,COST,ORCL,MRK,ABBV,CVX,KO,PEP,BAC,ADBE,CRM,NFLX,AMD,TMO,MCD,CSCO,ACN,ABT,WFC,DIS,INTC,IBM,GE,CMCSA,VZ,T,PFE,NKE,QCOM,TXN,PM,HON,UPS,GS,CAT,BA,MMM,C,AMGN,BMY,LOW,INTU,BRK-B
2015-08-18,29.125,47.27,34.437,26.751,0.577,95.17,17.381,83.39,12.224,68.21,74.47,125.5,77.9,99.37,23.16,97.6,75.13,122.8,145.63,39.83,59.66,68.86,83.44,41.3,99.77,17.69,86.45,72.58,12.405,1.8,135.32,100.76,28.25,103.86,50.44,57.54,106.94,28.91,149.149,208.56,29.845,47.46,25.944,35.52,57.41,61.32,49.91,84.02,95.944,102.76,201.18,78.82,144.6,148.31,57.55,167.72,64.28,73.02,105.72,141.36
2015-08-19,28.753,46.61,34.702,26.646,0.5748,95.31,17.017,83.77,12.145,67.6,74.4,123.22,76.23,99.31,22.857,96.6,74.12,122.76,145.17,39.53,59.66,68.59,80.91,40.78,98.99,17.46,85.48,72.04,12.206,1.8,133.73,101.1,27.8,102.87,49.84,57.06,106.45,28.36,147.17,205.84,29.96,47.44,25.952,35.27,57.48,61.18,49.2,83.74,94.887,102.31,200.95,77.41,142.72,145.87,57.0,166.57,64.12,74.37,106.27,140.47
2015-08-20,28.163,45.66,33.974,25.789,0.554,90.56,16.145,87.33,11.503,65.94,73.95,119.79,74.57,98.79,22.81,94.56,73.91,120.54,143.71,38.63,56.95,67.48,79.24,40.55,97.98,16.72,82.69,67.82,11.249,1.7,132.34,99.76,27.04,99.97,48.53,56.12,100.02,27.53,145.946,201.52,29.185,46.88,25.642,34.55,56.15,60.15,47.43,83.08,92.719,101.05,196.75,76.41,137.02,143.35,55.33,161.15,62.71,73.18,102.93,138.39
2015-08-21,26.44,43.07,32.202,24.724,0.5368,86.06,15.385,84.53,11.145,63.6,71.19,116.28,72.13,95.56,22.18,90.68,71.84,116.16,138.99,37.55,55.77,65.9,75.76,39.53,96.25,16.1,78.87,69.15,10.396,1.78,127.96,97.13,26.47,97.13,47.13,53.97,98.84,26.56,142.304,196.72,28.39,46.1,25.211,33.54,53.435,57.61,45.96,80.98,89.323,99.14,187.74,75.0,131.71,142.09,53.6,155.19,61.07,71.11,89.28,134.22
2015-08-24,25.78,41.68,30.906,23.169,0.5178,82.09,14.591,80.73,10.994,60.25,68.36,110.43,68.72,92.82,21.317,87.83,69.14,112.54,132.97,36.08,53.99,63.45,72.12,38.38,91.83,15.29,74.27,65.17,9.688,1.75,121.67,92.87,25.19,92.67,43.7,51.25,95.36,26.25,137.161,190.96,27.205,44.74,24.449,32.13,51.935,55.28,44.89,78.34,86.071,95.51,179.46,72.82,127.19,138.58,50.34,147.64,58.65,68.31,84.25,129.57
2015-08-25,25.935,40.47,30.624,23.319,0.507,83.0,14.669,78.26,10.851,59.91,66.97,109.98,68.71,90.73,21.033,86.82,68.42,110.97,132.71,35.45,51.17,60.71,70.02,37.99,89.64,15.26,74.57,65.18,10.152,1.66,120.05,91.21,24.62,92.14,42.9,50.02,95.89,25.87,134.761,186.16,26.925,43.5,24.018,31.34,51.765,53.88,43.52,77.39,84.851,94.46,178.22,72.06,125.49,137.64,49.88,145.19,57.88,66.99,79.87,127.74
2015-08-26,27.423,42.71,32.987,25.039,0.5453,87.19,14.989,81.1,11.62,62.91,70.69,113.46,72.5,95.11,21.61,91.71,70.9,115.93,138.16,36.91,54.42,63.14,73.09,38.73,92.49,16.06,77.33,68.52,11.013,1.72,125.26,95.15,25.68,95.04,43.98,52.3,99.23,27.3,140.249,192.08,27.7,45.16,24.69,32.43,54.38,56.66,45.41,79.75,88.374,96.63,184.4,73.87,129.34,142.72,52.28,153.98,60.03,68.75,83.29,132.61
2015-08-27,28.23,43.9,33.398,25.919,0.5658,89.73,16.199,83.74,12.626,64.48,72.4,117.77,74.85,96.22,22.027,94.05,71.48,117.66,140.21,36.82,54.95,64.51,77.64,39.27,93.6,16.44,78.91,69.94,11.766,1.78,127.91,97.33,26.17,95.73,45.64,54.03,102.17,27.72,142.008,200.08,28.385,46.19,25.257,33.26,56.31,57.36,47.06,80.78,90.235,99.15,189.21,75.66,131.87,143.9,53.44,155.72,60.82,69.06,86.6,136.23
2015-08-28,28.323,43.93,32.985,25.901,0.5683,91.01,16.565,83.19,12.762,64.13,72.46,117.28,75.07,95.17,21.647,94.08,71.21,117.52,139.95,37.46,55.37,63.98,80.43,39.45,93.53,16.36,79.4,70.25,11.763,1.85,126.52,96.25,26.0,95.85,46.02,53.54,102.48,28.42,141.472,201.28,28.39,46.07,25.144,32.66,56.25,57.45,47.99,80.35,90.353,98.64,187.75,75.95,133.24,144.21,53.28,155.89,60.61,68.45,86.21,135.74
2015-08-31,28.19,43.52,32.391,25.645,0.562,89.43,16.604,82.35,12.597,64.1,71.3,115.7,75.24,93.98,21.577,92.37,70.67,116.46,140.05,37.09,53.85,62.41,80.99,39.32,92.93,16.34,78.57,69.36,11.503,1.81,125.37,95.02,25.88,94.27,45.29,53.33,101.88,28.54,141.386,198.56,28.165,46.01,25.076,32.22,55.875,56.58,47.84,79.8,89.675,97.65,188.6,76.44,130.68,142.14,53.48,151.78,59.47,69.17,85.75,134.04
2015-09-01,26.93,41.82,31.478,24.827,0.539,87.23,15.909,79.8,11.937,61.45,68.96,112.63,72.08,92.09,21.273,89.05,68.9,113.07,138.3,36.01,52.53,60.5,78.19,38.75,91.33,15.58,75.99,66.63,10.579,1.71,121.45,93.47,25.12,92.29,43.57,50.99,99.51,27.82,136.405,191.04,27.51,44.9,24.411,31.36,54.315,55.02,46.34,77.78,86.685,95.2,182.12,74.9,127.44,138.5,50.94,147.46,58.2,67.75,84.1,130.41
2015-09-02,28.085,43.36,32.246,25.528,0.5553,89.89,16.513,81.81,12.404,62.57,69.62,114.23,73.23,93.35,21.48,90.43,69.81,116.48,140.42,36.75,52.98,60.98,78.06,38.9,91.64,15.85,77.25,67.98,10.544,1.77,122.78,96.04,25.65,94.43,44.24,51.99,101.89,28.6,138.671,196.56,27.94,45.35,24.789,31.97,55.35,55.86,47.35,78.7,88.537,96.71,184.51,76.1,130.63,141.24,51.75,152.29,59.61,69.04,85.83,132.22
2015-09-03,27.593,43.5,31.853,25.236,0.5568,88.15,16.371,81.6,12.377,62.68,70.4,113.99,73.79,92.64,21.62,91.65,69.93,116.6,140.48,36.9,52.65,61.58,78.26,39.16,92.13,15.94,78.32,68.25,10.106,1.79,122.77,96.01,25.9,95.61,44.14,52.43,101.99,29.08,140.325,196.08,28.105,45.72,24.955,31.89,55.425,55.55,47.46,79.45,89.043,96.77,185.06,74.45,131.02,141.74,51.79,149.23,58.75,69.1,86.04,132.15
2015-09-04,27.318,42.61,31.448,24.95,0.5438,88.26,16.129,80.32,12.115,61.5,69.16,112.36,72.46,91.31,21.297,90.53,68.76,114.42,138.48,36.27,51.59,59.77,76.67,38.52,90.92,15.65,76.89,67.13,9.879,1.82,121.17,94.85,25.52,94.45,43.07,51.29,100.97,28.52,137.38,192.0,27.89,44.82,24.592,31.37,54.845,54.29,46.53,77.29,87.254,95.3,180.38,73.1,129.76,139.84,50.59,147.02,57.3,67.8,85.13,129.64
2015-09-08,28.078,43.89,32.194,25.877,0.567,89.53,16.545,82.88,12.916,63.16,70.53,116.09,73.5,93.94,22.127,92.9,69.98,116.43,141.43,37.68,52.69,60.57,76.84,38.9,92.37,16.16,79.78,70.76,9.495,1.88,123.69,96.78,26.3,97.12,44.04,52.93,104.01,29.5,140.755,199.68,28.555,45.88,25.03,32.53,55.875,55.2,48.69,79.76,90.163,97.93,185.88,74.3,133.82,143.43,51.65,154.56,58.99,69.31,87.74,132.9
2015-09-09,27.538,43.07,32.171,25.845,0.5558,90.44,16.594,81.09,12.717,62.18,69.6,115.08,72.0,92.22,21.707,89.97,68.48,113.97,139.68,37.09,51.93,59.26,74.92,38.3,90.83,15.9,78.52,69.03,9.918,1.85,121.62,95.43,25.94,95.52,43.23,52.19,101.91,29.24,138.671,196.4,28.335,45.39,24.758,31.96,54.93,54.32,47.61,78.27,89.305,97.05,185.68,72.96,132.65,140.86,50.88,151.08,58.03,68.11,86.64,130.59
2015-09-10,28.143,43.29,32.554,26.112,0.5645,91.98,16.565,80.84,12.872,62.66,70.23,116.77,72.52,92.72,21.373,89.68,68.32,114.49,140.01,37.61,52.72,59.58,75.66,38.42,91.06,16.04,78.7,69.74,9.948,1.84,122.03,95.25,26.26,96.81,43.12,52.56,102.6,29.27,139.771,197.44,28.27,45.46,24.736,32.62,55.19,55.33,47.41,78.87,89.928,96.82,185.91,72.42,133.55,140.78,51.07,153.14,58.75,67.93,88.3,130.66
2015-09-11,28.553,43.48,32.765,26.472,0.5663,92.05,16.683,81.8,13.108,62.56,70.76,118.7,72.69,92.93,21.55,91.35,68.42,115.44,141.05,37.92,52.09,59.35,75.79,38.13,91.62,16.04,79.19,70.05,9.751,2.01,122.9,97.41,26.02,97.35,43.41,52.62,104.48,29.47,140.889,199.6,28.205,45.73,24.713,32.97,55.91,54.66,47.57,79.47,89.991,97.18,185.27,72.63,134.67,141.26,51.1,153.21,59.22,68.63,89.31,131.37
2015-09-14,28.828,43.04,32.624,26.069,0.5673,92.31,16.879,81.89,13.119,62.38,70.01,117.8,72.49,93.32,21.427,90.94,68.06,114.73,141.15,37.56,52.34,58.94,75.77,38.1,91.2,15.96,78.46,69.89,9.569,1.82,122.16,96.97,25.7,96.51,43.17,52.77,103.82,29.39,139.245,198.16,28.125,45.65,24.585,32.71,55.945,54.31,47.83,79.35,89.63,97.01,183.94,72.77,134.43,140.81,50.98,151.0,59.17,68.15,88.82,130.9
2015-09-15,29.07,43.98,33.254,26.119,0.5735,92.9,16.905,82.96,13.438,63.58,70.51,120.03,72.86,94.4,21.44,92.11,69.45,116.18,142.43,37.99,53.55,59.2,77.17,38.5,92.06,16.31,79.53,71.27,9.916,1.86,125.09,98.19,25.98,98.24,43.81,53.47,103.43,29.73,141.042,202.4,28.568,46.37,24.819,33.17,56.92,54.87,48.3,80.81,90.624,100.52,187.45,74.58,136.3,143.6,52.0,152.14,60.09,69.44,88.99,132.26
2015-09-16,29.103,44.3,33.276,26.37,0.5775,93.45,17.483,84.45,13.149,64.14,70.99,121.15,74.3,94.61,21.563,92.73,70.1,117.82,143.61,38.27,53.87,59.51,79.02,39.15,93.07,16.33,80.53,71.88,10.408,1.89,126.28,98.69,26.07,98.96,43.86,53.72,103.96,29.77,141.883,207.44,28.87,46.19,24.879,33.18,57.79,55.2,48.7,82.1,91.202,100.08,188.64,75.64,137.2,144.2,52.59,151.18,61.61,70.07,89.47,132.58
2015-09-17,28.48,44.25,33.584,26.944,0.5828,94.34,17.471,89.98,13.061,62.65,70.96,123.26,74.46,94.84,21.49,93.21,70.24,117.91,143.35,36.74,53.96,59.86,79.41,39.38,93.37,15.86,80.31,72.32,10.421,1.89,128.23,97.84,25.88,98.53,44.24,52.21,104.2,29.71,141.625,202.8,29.23,45.23,24.758,33.48,57.635,54.98,48.15,82.08,90.813,100.62,186.45,74.06,137.45,142.95,51.65,153.91,62.19,70.48,85.77,131.47
2015-09-18,28.363,43.48,33.046,27.013,0.5823,94.4,17.375,88.49,12.759,60.94,69.79,122.47,72.68,93.39,21.113,92.15,69.94,115.12,141.81,36.38,52.13,61.22,77.74,38.98,93.05,15.56,81.25,71.4,10.262,1.87,125.78,97.05,25.54,97.53,43.33,51.04,102.84,29.02,138.155,198.4,28.71,44.57,24.585,32.85,57.525,54.45,47.8,81.22,88.564,98.32,180.94,71.86,136.09,139.62,50.29,150.59,64.34,68.19,85.49,129.1
2015-09-21,28.803,44.11,33.349,27.42,0.5883,95.55,17.613,87.59,12.726,61.45,70.78,123.94,73.39,93.13,21.24,93.05,70.65,116.58,143.21,36.83,50.98,59.39,78.09,39.19,93.71,15.7,83.32,72.14,10.03,1.81,126.33,97.9,25.54,98.43,43.3,51.55,103.41,29.16,140.038,200.72,28.945,44.8,24.592,32.42,58.28,54.39,47.45,82.12,88.293,99.65,183.35,72.16,136.02,140.04,50.71,147.09,62.72,69.6,86.81,130.98
2015-09-22,28.35,43.9,32.66,26.92,0.5723,92.96,17.396,87.8,12.47,60.91,70.25,122.93,72.74,93.24,21.197,92.07,70.19,115.8,142.65,36.19,50.74,57.74,77.25,38.79,92.37,15.57,84.66,71.65,9.847,1.73,125.25,97.2,25.14,97.67,42.48,50.69,102.49,28.67,138.078,200.88,28.855,44.43,24.373,32.26,57.985,53.94,46.61,80.77,86.757,98.51,179.72,71.68,133.99,138.02,50.38,145.93,62.09,68.67,86.85,129.3
2015-09-23,28.58,43.87,32.665,26.804,0.575,93.97,17.404,86.69,12.554,60.64,70.95,123.28,72.3,92.99,21.24,92.14,70.26,116.17,145.43,35.99,51.03,57.43,76.12,38.76,92.4,15.72,85.5,71.99,9.807,1.7,124.62,97.38,25.28,97.86,42.2,50.78,101.57,28.74,137.342,201.12,28.685,43.98,24.32,32.62,57.715,53.56,46.58,80.43,85.447,97.57,179.41,70.2,131.67,137.66,50.12,145.72,61.74,68.73,87.59,129.16
2015-09-24,28.75,43.91,32.746,26.688,0.586,94.41,17.541,85.35,12.41,60.22,70.24,121.09,72.73,92.48,21.277,91.12,71.36,116.34,144.87,36.06,50.59,56.57,76.89,39.15,92.47,15.55,83.91,71.71,10.376,1.72,124.0,97.29,25.41,97.77,41.94,50.55,100.62,28.48,138.059,199.28,28.41,44.09,24.252,32.7,57.395,53.27,46.75,80.41,84.571,97.5,176.91,65.8,129.75,137.58,49.13,143.51,61.8,68.48,87.86,128.83
2015-09-25,28.678,43.94,32.008,26.213,0.5903,92.77,17.127,84.06,12.674,61.47,70.69,116.37,73.23,91.0,21.26,91.3,72.67,116.74,145.55,36.05,49.6,55.74,77.7,39.62,93.47,15.89,83.13,72.44,10.224,1.71,122.65,97.59,26.025,96.94,40.86,51.48,100.3,28.81,139.025,199.36,28.27,44.22,24.418,31.89,62.5,53.22,47.17,80.6,84.481,98.76,179.83,64.98,131.01,139.56,50.55,138.53,60.24,68.69,87.88,129.64
2015-09-28,28.11,43.29,31.213,25.203,0.5825,89.21,16.562,79.74,12.085,59.98,67.2,112.7,72.6,91.37,21.22,88.35,71.77,114.1,143.55,35.44,48.42,52.5,75.77,39.53,92.47,15.47,80.52,69.04,9.947,1.66,118.13,95.96,25.66,95.95,39.06,50.37,98.49,28.76,136.252,194.48,27.405,43.74,24.094,30.82,61.07,52.54,46.95,78.91,82.737,97.27,173.02,63.79,128.13,138.38,49.03,132.24,57.46,67.15,86.22,128.62
2015-09-29,27.265,43.44,31.131,24.804,0.5928,86.67,16.443,80.28,11.967,59.84,68.53,114.22,72.97,93.04,21.26,88.76,72.28,112.91,143.72,35.51,48.65,52.79,76.25,39.66,93.04,15.35,79.83,68.38,9.835,1.67,119.84,97.48,25.64,96.6,39.5,50.89,99.42,29.24,136.205,196.56,27.57,43.53,24.222,31.02,59.835,52.43,47.53,78.64,83.578,98.14,171.86,64.31,128.75,141.55,49.0,133.82,58.95,66.77,86.83,128.81
2015-09-30,27.575,44.26,31.919,25.595,0.6163,89.9,16.56,83.69,12.501,60.97,69.66,116.01,74.35,93.35,21.613,90.12,71.94,115.49,144.57,36.12,49.39,54.41,78.88,40.12,94.3,15.58,82.22,69.43,10.326,1.72,122.28,98.53,26.25,98.26,40.22,51.35,102.2,30.14,138.595,201.76,28.44,43.51,24.607,31.41,61.485,53.73,49.52,79.33,85.538,98.69,173.76,65.36,130.95,141.77,49.61,138.32,59.2,68.92,88.75,130.4
2015-10-01,27.395,44.61,32.1,26.036,0.6043,90.95,15.992,85.18,12.214,61.42,69.99,116.61,74.06,93.17,21.423,90.73,71.95,117.03,144.56,36.24,49.37,55.13,78.34,39.8,93.85,15.55,83.75,72.91,10.598,1.74,122.1,98.78,25.73,98.44,40.76,51.44,102.67,30.0,137.275,201.52,28.705,42.96,24.569,31.84,61.915,53.18,48.44,79.46,85.556,98.58,176.02,64.39,130.61,140.8,49.89,140.23,60.05,69.79,88.86,129.88
2015-10-02,27.595,45.57,32.85,26.627,0.62,92.07,16.505,87.52,12.333,60.81,70.67,118.83,75.88,93.93,21.66,92.07,72.42,117.81,145.86,36.89,50.14,55.82,81.55,40.39,94.16,15.38,83.99,73.93,10.611,1.83,124.49,99.79,25.76,99.39,41.38,51.26,103.0,30.51,138.222,203.76,29.36,42.84,24.653,33.08,62.605,55.07,48.77,79.95,87.209,99.38,177.01,65.7,132.56,143.2,49.88,142.47,62.23,70.23,89.5,129.83
2015-10-05,27.695,46.63,33.584,27.184,0.6355,94.01,16.41,86.57,12.122,62.02,72.23,119.65,76.81,94.76,21.957,94.33,73.22,119.2,148.07,37.59,51.23,56.68,84.03,41.01,95.81,15.69,85.84,75.27,11.125,1.8,126.55,101.17,26.85,101.62,41.39,52.41,103.85,31.21,142.486,214.56,29.81,44.0,25.249,33.48,62.135,56.23,50.13,81.71,88.871,101.53,180.7,69.18,134.02,146.32,51.16,143.8,61.97,71.77,91.31,132.38
2015-10-06,27.828,46.75,33.582,26.874,0.6438,92.8,16.097,84.17,11.711,62.05,72.08,116.05,77.89,93.42,21.893,93.92,73.4,118.68,148.41,37.73,49.8,55.08,86.99,40.96,97.07,15.69,85.15,74.42,10.833,1.83,124.09,101.9,27.23,101.5,39.89,52.03,103.77,31.74,142.237,218.32,29.485,44.06,25.159,32.79,61.595,56.32,50.46,81.49,88.718,101.43,180.32,70.82,134.63,145.79,51.06,141.22,59.88,71.19,90.81,131.19
2015-10-07,27.695,46.8,33.5,27.097,0.6505,92.4,15.464,83.99,11.864,62.13,73.22,116.43,79.2,94.98,22.12,95.18,73.72,119.65,147.96,37.66,50.95,55.63,88.12,41.52,98.52,15.75,80.65,75.0,10.81,1.86,125.2,101.77,27.54,102.62,40.63,52.19,103.39,32.315,143.489,222.16,29.848,43.85,25.015,33.29,61.05,56.61,51.04,82.67,89.874,102.24,182.23,70.38,137.02,147.54,51.32,148.05,60.55,71.79,90.96,132.68
2015-10-08,27.375,47.45,33.35,26.658,0.6543,92.47,15.115,83.77,11.669,62.13,73.9,116.08,80.03,95.08,22.293,95.87,74.4,121.06,151.66,37.89,51.02,56.04,89.91,41.98,98.97,15.75,82.26,75.09,11.493,1.93,125.85,102.95,27.91,105.01,41.16,52.54,104.61,32.52,145.583,224.24,30.49,44.23,25.227,33.09,62.455,57.66,51.52,84.15,91.301,103.38,181.07,71.84,139.04,149.48,51.65,149.9,60.51,73.17,92.29,133.75
2015-10-09,28.03,47.11,33.562,26.99,0.6518,93.24,14.713,86.14,11.691,61.93,73.98,119.27,79.26,95.37,22.23,95.82,74.48,121.33,153.97,38.1,50.95,55.64,89.57,42.02,99.47,15.58,83.82,75.25,11.333,1.96,126.52,102.76,27.91,104.78,41.89,52.14,105.56,32.14,145.688,224.56,30.245,44.16,25.03,33.24,62.47,57.78,50.87,84.07,91.382,103.68,179.19,71.3,139.7,149.9,51.38,149.59,61.44,73.33,92.7,133.03
2015-10-12,27.9,47.0,33.822,27.51,0.6588,94.26,14.372,79.44,11.768,61.72,74.99,122.51,79.3,95.99,22.31,96.64,74.33,121.9,153.63,38.04,50.71,55.77,88.74,42.0,99.14,15.52,83.92,75.88,11.345,1.87,125.9,103.24,27.96,105.05,41.57,52.18,106.35,32.21,144.493,224.72,30.135,44.3,25.151,33.22,63.215,57.79,51.34,84.66,91.69,104.41,180.23,70.5,140.68,150.06,51.28,153.03,62.71,73.81,93.21,133.4
2015-10-13,27.948,46.89,34.159,27.445,0.66,94.12,14.617,79.62,11.342,61.55,75.0,123.99,79.16,95.45,22.243,95.93,74.11,121.61,152.28,37.82,49.47,53.8,88.38,41.65,97.92,15.52,83.65,76.63,10.973,1.92,125.48,103.38,27.85,103.48,40.92,51.86,106.59,32.04,143.04,222.96,30.08,44.36,25.091,32.98,62.905,57.51,50.91,84.41,90.172,103.3,180.97,70.17,140.29,149.11,51.21,147.58,62.34,72.97,91.36,132.19
2015-10-14,27.553,46.68,34.021,27.242,0.684,94.07,14.459,79.25,11.746,59.99,74.2,122.07,80.16,94.53,20.01,95.03,74.21,120.27,149.84,37.26,49.54,53.94,89.76,41.68,97.49,15.64,83.8,75.58,11.023,1.95,123.97,102.82,27.82,102.43,40.72,51.5,105.73,32.8,143.413,220.8,29.97,43.99,25.128,33.04,62.92,58.63,52.65,84.48,88.763,102.86,179.51,70.71,134.22,148.32,50.72,147.81,62.08,72.04,90.41,131.18
2015-10-15,27.965,47.01,34.651,28.122,0.6858,95.96,14.754,79.86,12.187,61.89,75.34,120.17,81.48,97.15,19.777,97.16,74.27,121.81,151.77,37.55,50.72,56.14,90.72,41.92,98.28,16.19,86.77,77.7,10.109,1.97,125.47,103.66,28.15,102.3,41.87,52.69,107.89,32.75,143.489,224.24,30.505,44.67,25.295,34.08,64.395,59.26,52.43,86.07,88.98,103.8,184.96,70.83,137.39,149.19,52.97,152.54,63.62,72.65,92.43,133.8
2015-10-16,27.76,47.51,34.766,28.538,0.6965,97.54,15.134,81.51,12.107,62.43,76.0,119.98,82.48,98.24,19.63,97.64,74.9,122.74,152.06,37.37,51.48,56.53,91.29,42.02,99.7,16.12,88.67,78.77,9.899,1.94,126.4,104.82,28.25,103.01,42.22,52.88,108.24,33.04,143.776,231.84,30.66,44.7,25.551,34.41,65.235,59.91,52.57,87.78,87.652,103.95,185.18,69.68,137.6,148.7,52.69,152.61,64.49,72.78,93.62,133.81
2015-10-19,27.933,47.62,34.998,28.658,0.6953,98.47,15.207,80.25,11.896,62.22,76.99,120.73,80.99,97.94,19.617,97.74,75.16,123.1,153.22,36.87,51.4,56.16,90.03,41.99,100.18,16.14,88.4,77.93,10.169,2.01,129.03,104.49,28.25,103.1,42.15,52.56,109.47,33.59,142.658,231.92,30.78,44.7,25.4,34.5,66.605,59.1,52.64,88.42,87.787,104.26,185.74,69.27,138.42,148.0,52.86,154.47,65.08,73.43,94.08,133.62
2015-10-20,28.443,47.77,34.0,28.044,0.6943,97.0,14.202,77.79,11.989,62.52,76.28,120.42,80.83,97.59,19.583,97.67,74.43,122.85,154.56,36.86,50.39,54.83,89.99,42.29,100.27,16.2,86.84,77.53,9.899,2.02,128.62,103.84,28.5,103.47,41.74,53.08,109.84,33.44,134.455,230.24,30.775,45.24,25.491,34.0,66.185,59.0,52.43,88.72,88.781,104.56,185.51,70.27,138.88,149.11,52.84,150.45,63.89,72.84,94.3,134.16
2015-10-21,28.44,47.2,33.59,27.789,0.6853,97.11,14.006,77.01,12.05,62.06,75.46,118.11,80.21,97.63,19.547,96.6,73.59,123.3,155.21,36.62,50.59,53.83,89.33,42.19,100.25,15.9,86.13,75.83,9.796,2.1,127.11,102.54,28.28,102.52,42.2,53.12,110.09,33.37,134.723,230.8,30.555,44.86,25.378,33.46,66.235,58.97,51.9,88.98,89.223,105.26,179.7,69.67,141.19,149.82,51.81,150.09,62.51,72.72,93.87,133.22
2015-10-22,28.875,48.03,34.057,28.196,0.71,99.67,14.115,76.98,12.534,63.19,76.42,113.81,82.89,99.53,19.633,98.02,74.85,124.36,158.15,37.79,52.01,48.27,91.62,43.24,103.08,16.16,88.46,77.37,9.732,2.14,124.0,110.87,29.01,106.46,43.5,54.06,113.25,34.4,137.753,236.64,30.85,45.89,25.65,33.33,66.205,60.43,58.09,89.55,92.665,106.43,183.56,70.88,146.31,156.0,52.51,152.31,63.18,73.42,96.86,137.29
2015-10-23,29.77,52.87,35.967,29.952,0.7148,102.19,13.939,78.31,12.958,63.87,77.07,115.92,82.98,100.31,19.433,99.79,77.03,124.61,155.74,38.07,52.88,50.34,91.24,42.79,102.43,16.52,87.86,78.56,10.004,2.21,126.47,112.59,29.35,107.99,43.6,54.75,113.09,34.9,138.317,236.08,30.99,46.16,25.483,34.05,65.265,60.725,58.98,89.63,93.162,106.8,185.5,71.75,146.7,155.79,53.64,155.75,65.16,73.55,97.94,137.78
2015-10-26,28.82,54.25,36.556,30.431,0.7115,103.77,14.351,79.11,12.361,63.9,78.18,116.53,81.22,99.94,19.34,99.63,77.49,125.01,156.73,38.37,52.91,51.87,88.77,42.59,102.54,16.51,88.84,78.22,10.304,2.15,127.03,112.18,28.95,107.97,43.61,54.29,113.52,34.59,137.342,236.4,31.09,46.36,25.423,34.16,65.69,59.21,58.81,89.7,92.846,106.18,187.01,71.52,146.7,156.54,53.11,158.58,64.55,74.16,97.71,137.0
2015-10-27,28.638,53.69,36.641,30.551,0.711,103.7,14.023,80.91,12.149,63.64,77.52,119.37,81.09,100.19,19.16,98.43,77.29,124.47,157.76,38.34,53.47,52.58,87.7,42.61,102.94,16.4,88.05,77.75,10.307,2.15,126.79,111.64,29.05,107.87,43.88,54.12,113.77,34.47,131.797,235.68,30.77,46.17,25.083,34.99,65.41,59.28,58.42,88.82,92.548,103.1,186.31,70.39,148.46,156.73,52.61,161.98,66.8,73.55,98.03,135.63
2015-10-28,29.818,53.98,36.846,30.855,0.7168,104.2,14.197,83.07,12.709,65.5,78.87,119.78,82.28,100.48,19.213,100.09,76.51,123.82,157.76,38.88,55.1,53.26,89.79,42.73,102.74,17.28,88.5,78.53,10.58,2.18,129.25,112.94,29.36,109.73,44.76,55.45,114.34,34.71,134.637,235.12,30.97,46.48,25.242,35.45,65.645,60.265,58.67,89.4,93.569,102.63,191.32,71.97,147.88,158.08,54.73,162.67,67.59,74.02,97.99,138.16
2015-10-29,30.133,53.36,37.243,31.328,0.692,104.88,14.109,82.0,12.009,65.21,78.51,119.71,82.23,101.37,19.32,100.59,77.02,123.63,158.28,38.86,54.87,54.1,89.89,42.79,102.8,17.09,88.12,78.14,10.512,2.13,131.38,112.62,29.14,107.95,45.24,55.09,115.04,34.03,134.369,234.72,31.53,46.4,25.34,34.77,65.56,60.0,56.57,89.26,92.99,103.47,189.89,71.97,147.18,157.61,53.66,160.58,67.31,73.87,97.745,137.89
2015-10-30,29.875,52.64,36.87,31.295,0.7093,101.97,13.795,81.57,12.313,64.25,77.58,117.78,82.74,101.03,19.08,98.99,76.38,123.64,158.12,38.84,54.66,59.55,90.88,42.35,102.19,16.78,88.66,77.71,10.838,2.12,130.78,112.25,28.85,107.2,44.8,54.14,113.74,33.86,133.92,231.36,31.31,46.88,25.31,33.82,65.515,59.42,56.72,88.4,93.297,103.02,187.5,72.99,148.07,157.21,53.17,158.18,65.95,73.83,97.43,136.02
2015-11-02,30.295,53.24,37.387,31.418,0.7175,103.31,14.253,82.04,12.38,65.54,75.22,118.69,85.28,102.17,19.203,99.38,76.6,124.41,159.15,39.75,55.11,63.38,94.96,42.24,101.4,17.06,89.91,79.2,10.764,2.19,134.54,112.11,28.77,107.6,45.43,54.85,115.04,34.11,134.197,235.2,31.37,46.78,25.385,35.06,65.595,60.64,56.99,88.81,94.111,104.57,189.68,74.34,148.4,159.92,53.83,162.31,65.75,73.77,97.51,138.4
2015-11-03,30.643,54.15,37.441,31.266,0.7125,102.58,13.89,81.67,12.214,65.78,77.9,117.66,86.85,101.96,19.37,100.12,77.05,125.66,158.8,40.2,55.11,62.43,98.14,42.16,100.92,17.18,90.36,78.63,10.974,2.28,134.26,112.08,28.61,107.31,45.51,54.93,115.54,34.31,135.641,236.72,31.28,46.45,25.4,34.97,65.7,60.87,57.15,88.34,93.632,104.48,190.69,74.75,148.09,158.75,54.16,162.46,66.08,73.95,97.71,137.94
